Tweet_ID,Date,Likes,Retweets,Views,Tags,Tweet_URL,Media_Count,Text
2030312359747879130,Sat Mar 07 15:59:22 +0000 2026,23,0,8925,"风控与防守, 衍生品套利",https://x.com/gch_enbsbxbs/status/2030312359747879130,0,设计低延迟的脚本 目的不是为了 做延迟套利。  不是为了跟其他bot 抢速度。 而是 让自己 不承受过高的滑点。
2030179652636209482,Sat Mar 07 07:12:02 +0000 2026,454,85,65556,衍生品套利,https://x.com/gch_enbsbxbs/status/2030179652636209482,0,再给大家分享一波：高频量化套利架构与低延迟开发指南.md （我的脚本就是按照这个指南写的，这也是我跟ai沟通了很久采取的方案）  # 高频量化套利架构与低延迟开发指南（行业通用版）  &gt; 目标读者：要做“高频、低延迟、延迟敏感”的量化套利系统的开发团队。   &gt;
2030175920510881935,Sat Mar 07 06:57:12 +0000 2026,136,23,60861,交易心智,https://x.com/gch_enbsbxbs/status/2030175920510881935,0,说下我的工作流，我是怎么做预测市场的流程。  暂时没办法 分享具体的的策略。 因为第一 没有得到长时间的验证。虽然是15分钟很短。 但是仍然需要长时间验证。 第二就是策略如果直接公开 很可能失效。  希望大家体谅。 我不是搞量化的， 也是摸着石头过河，  1/
2029574228039832029,Thu Mar 05 15:06:18 +0000 2026,26,0,11374,交易心智,https://x.com/gch_enbsbxbs/status/2029574228039832029,0,客观说几句吧 这个开盘价格 确实 估计让很多收积分或者持有积分没卖的人亏嘛了 哎 价格问题 是多种原因 很难评论， 这个不能全怪交易所，交易所能控制空投数量，但是价格是市场说了算。 只能说愿赌服输。  回顾下 我刷paradex的经历 我大约是刷paradex 刷了3周，也就是积分结束前的3周。 事实上
2029230277768429587,Wed Mar 04 16:19:34 +0000 2026,108,4,18655,衍生品套利,https://x.com/gch_enbsbxbs/status/2029230277768429587,0,有时候 多逼一下自己。 我花了很大的功夫 写完 perp 综合交易系统。 但是 我没有停下来。 perp 我已经挂机运行几个月 没管了。因为基本上我想写的 都写完了。  我也没怎么休息。 然后我投入了全部精力 干 预测市场。 这对我来说 其实是一个很大的挑战。 因为之前我没怎么玩这个东西。
2029224402009899203,Wed Mar 04 15:56:13 +0000 2026,205,9,72845,衍生品套利,https://x.com/gch_enbsbxbs/status/2029224402009899203,1,策略应该已经跑通了 一共花了差不多半个月。（实现功能仅仅3天就写完了） 从最初的 实现功能。然后开始逐步边写策略 边思考 边测试。  直到最近几天，开始开始稳定了。  先小资金跑一个月看看吧。 脚本已经偏离了我最初的设想。  原本预期是写套利，结果开始往量化的方向发展了。 https://t.co/6AuQ8KlhNZ
2028427315013886243,Mon Mar 02 11:08:52 +0000 2026,42,2,11443,衍生品套利,https://x.com/gch_enbsbxbs/status/2028427315013886243,0,我做预测市场 没有考虑去做op 这个交易所 一方面是 进度有点赶不上。 二个是 这个交易所 属于那种发币就开始死亡倒计时的项目 没办法长期做。（关于这个观点 老铁们不用跟我抬杠）。 我不想 费劲吧啦的写好了脚本 没撸几天 就白折腾了。  就像当初 我写perp 其实积分是次要的。 这玩意 行情再差
2022649733874094145,Sat Feb 14 12:30:50 +0000 2026,102,3,12087,交易心智,https://x.com/gch_enbsbxbs/status/2022649733874094145,0,说几个对不太擅长AI。或者还没有使用AI的朋友 一些建议。 1/ 你无法确定你的某一个策略 能否赚钱。然后你觉得编写的工程量可能比较大。你觉得太麻烦了。 此时不要放弃或者嫌麻烦。 你花几个小时 让ai获取几个 用模拟的方式先跑一段时间。看看理论是否可行。
2022590741755957319,Sat Feb 14 08:36:25 +0000 2026,68,0,10211,衍生品套利,https://x.com/gch_enbsbxbs/status/2022590741755957319,0,我没有假期。我甚至觉都不想睡。 虽然行情不好。虽然现在是过年。 但是我想做的事情 非常的多。 有很多脚本要写。龙虾bot也要去丰富。 时间根本不够。  目前短期目标是先吧预测市场的套利bot 彻底完善 稳定。
2019381353306001601,Thu Feb 05 12:03:27 +0000 2026,44,1,27817,方向性战法,https://x.com/gch_enbsbxbs/status/2019381353306001601,1,聊一下行情 大盘这个跌法。 也没发生什么 黑天鹅。 属实有点超预期了。 不过 到了6w多  开始 买入 是个不错的选择。 连续跌了几个月。（建议分批建仓） 最好是等一波 放量插针。 一旦反转 应该会有较大幅度反弹。  我会开始逐步抄底。 不过只买几个头部的币。  最近看见不少人聊买crcl 被套住了。 https://t.co/MAxCEu8YH2
2014538756033028248,Fri Jan 23 03:20:42 +0000 2026,51,0,11904,"收益与费率, 衍生品套利",https://x.com/gch_enbsbxbs/status/2014538756033028248,0,实际上。 现在无论是什么交易所。 常规的策略。只能赚个理财钱。一般就几十apr。（做市 套利等） 所以暴富是不太可能了。  至于var 分 多点 少点。 我也没那么在乎了。 因为lighter 已经把这个预期打下来了。 互相内卷 不如找点其他的市场玩玩。 虽然现在行情不好。 整个圈子也缺乏叙事。 但是
2013951418282197088,Wed Jan 21 12:26:50 +0000 2026,51,0,8676,衍生品套利,https://x.com/gch_enbsbxbs/status/2013951418282197088,0,关于perps的风控方面的一点建议： paradex 出故障的那天。大部分人是 是亏在黄金上了。 而我是没有打黄金的。 打黄金的利润 实际是相当高的。 那么 为什么 我没有打黄金。 不仅是paradex 我没有打。  所有perps。我都没有打黄金。（基本上我只打 btc eth sol 偶尔带点bnb xrp hype） 今天
2013946236706156939,Wed Jan 21 12:06:14 +0000 2026,9,0,19695,衍生品套利,https://x.com/gch_enbsbxbs/status/2013946236706156939,0,关于paradex。 我没有撤走全部资金。 但是降低了资金量。 留了一部分资金在跑（大约10多万u）。  因为他是目前 变现最快的perp 虽然上次的故障非常的严重。 但是处理流程和方案，我觉得还是很不错的。  所以这笔资金 我还是留下来了。  这笔资金 也是我亏损承受范围内的资金。
2013246382044520461,Mon Jan 19 13:45:16 +0000 2026,12,0,15638,交易心智,https://x.com/gch_enbsbxbs/status/2013246382044520461,0,提款开放了  由于只能官方桥，需要4-8小时。所以先提了一小部分，剩下再看看。 另外 我又重新开了一笔仓位。 没办法 钱放着也是放着。也拿不出来。 刚才sol 有百分0.5的价差。 就又开了。
2013226421414490595,Mon Jan 19 12:25:57 +0000 2026,12,0,22225,交易心智,https://x.com/gch_enbsbxbs/status/2013226421414490595,0,把仓位 先全部平了。 等开放提款吧。  由于中午到现在没什么波动。 盈亏 没什么变化。
2012817685869199853,Sun Jan 18 09:21:47 +0000 2026,12,0,33634,交易心智,https://x.com/gch_enbsbxbs/status/2012817685869199853,0,已经把一部分仓位 移到 @paradex  冲一波最后2周的分。说是有加成。
2007804235325247818,Sun Jan 04 13:20:07 +0000 2026,109,7,22532,"挂单算法, 衍生品套利",https://x.com/gch_enbsbxbs/status/2007804235325247818,0,我是15年 4月份开始接触 vibe code 当时就觉得这玩意好玩，没想过现在靠他吃饭。  第一个脚本 写的是 backpack的马丁脚本  后续 还写了meteora的组LP策略。 还有pancakeswap 的 组LP策略。 再后来写了 各个perps的网格和套利策略 目前正在搞的是预测市场。  时间线上还是实际还可以，
2005914692343194092,Tue Dec 30 08:11:45 +0000 2025,70,3,26116,交易心智,https://x.com/gch_enbsbxbs/status/2005914692343194092,0,大家都在复盘lighter，喊我复盘，这没什么好复盘的。 我就说点别的吧。 每个人资金是有限的，不可能每个交易所都刷。 （当然你非要分散刷 也没问题） 所以还是不能盲目的跟风，如何选择比较重要 推上很多kol 就是靠邀请人吃饭的。  比如说 原本最早应该发币的是edgex。  结果 一再推迟，
2005245269265527057,Sun Dec 28 11:51:42 +0000 2025,55,4,18013,衍生品套利,https://x.com/gch_enbsbxbs/status/2005245269265527057,1,今天看到这条私信。 就说两句。 对于普通人，比如我， 是无法在性能或者速度上获取任何优势的。 下单速度不仅考虑到程序的性能，还有网络延迟， 还有你的账户级别，很多交易所会故意给普通账户延迟， 只有特殊级别的账户才能优先匹配订单。 这种利用速度优势的套利 一般称为延时套利。 https://t.co/YClM9hkyjI
2004728300506399219,Sat Dec 27 01:37:27 +0000 2025,36,1,14614,"挂单算法, 衍生品套利",https://x.com/gch_enbsbxbs/status/2004728300506399219,0,lit 马上就要空投了。直接空投到账户 开局 肯定有较大的差价和剧烈波动， 不管你是打网格 还是套利。 开局的收益 都会很高。 而这些功能。 我的开源脚本都已经支持了 有兴趣的老铁 到时候可以试试
2002279370799657396,Sat Dec 20 07:26:17 +0000 2025,177,14,40067,"收益与费率, 衍生品套利",https://x.com/gch_enbsbxbs/status/2002279370799657396,0,大家不要指望 靠开源的脚本 暴富。这显然不太可能。 最终还是靠自己找角度，然后自己去实现。 目前整个perp套利市场还是非常大的。 交易所太多了。不停的有新的冒出来。 虽然行情不太好。但是套利的赚取的基础收益 仍然能吊打任何理财 存钱类型的项目 赚个基础的20-50 apr
2002271179743375410,Sat Dec 20 06:53:44 +0000 2025,162,22,23916,衍生品套利,https://x.com/gch_enbsbxbs/status/2002271179743375410,0,我没有精力去制作视频，或者做详细的拆解。 但是我可以提供给入门的朋友 一些编写思路。算是通用的思路。  假设 你不懂代码。 你需要写一个套利系统。 首先你不能完全什么都不懂。如果你真的什么都不懂 那么就一开始不要上难度。 就先编写一些简单的脚本。 比如监控之类的。弄清楚基本的术语的含义。
2002222238624592254,Sat Dec 20 03:39:15 +0000 2025,32,2,10970,"风控与防守, 衍生品套利",https://x.com/gch_enbsbxbs/status/2002222238624592254,0,再多说几句 这个套利代码。 里面 有一大步分 都是贡献给了lighter 没办法 这个交易所问题比较多。 api 也没那么的通用。 市价 太容易失败。  市场稍微波动一下。 延迟就拉高。 完了 市价就容易失败。 因为默认情况下是千分之1的滑点。 但是在波动剧烈的时候仍然会失败。
2002203777806602427,Sat Dec 20 02:25:54 +0000 2025,112,10,31617,交易心智,https://x.com/gch_enbsbxbs/status/2002203777806602427,0,之所以开源 不是因为 他已经优化到了 适合小白都能运行的程度，  前面也说过 接下来的时间 要开始做预测市场了。 短时间内暂时不会再修改这套代码。  所以 如果有人 有时间 有兴趣的 可以优化 修改  分享一下 给老铁们一起用。  如果要拓展更多的交易所 也是非常容易的。
2002199676062429423,Sat Dec 20 02:09:36 +0000 2025,192,34,99356,衍生品套利,https://x.com/gch_enbsbxbs/status/2002199676062429423,1,好了。跨所套利版 现在给老铁们开源了  刚刚已经上传。 目前上传最新版本。 实测 lighter 的现货和合约套利。 以及 lighter 1对多。 能稳定运行 2周以上。 （lighter建议使用市价模式。 其他交易所建议使用限价） （建议使用1对多。多对多 不建议使用，） 有2种模式， 1/目前测试稳定的是 https://t.co/X49TzXlToY
2000566478199050383,Mon Dec 15 13:59:51 +0000 2025,56,1,16925,交易心智,https://x.com/gch_enbsbxbs/status/2000566478199050383,0,我属实搞不懂 为什么@variational_io 会限制高频交易。 咋的你这边玩的不是币圈 是A股呢？ 作为去中心化的项目。就做得像个去中心化一点。 CEX都不做限制。搁你这限制高频交易。 你不需要人提供流动性？  所有人全都老老实实的 手动交易吗？
2000092321988169750,Sun Dec 14 06:35:44 +0000 2025,121,0,28455,收益与费率,https://x.com/gch_enbsbxbs/status/2000092321988169750,0,昨天跟@szu_jason 面基 吃饭 聊了很多。 他一直问我 为什么不利用推特 赚钱。 比如接广子，挂返佣，卖脚本。开收费群等等。 （印象最深刻的就是有一个老铁要给我1万u 让我教他如何稳定赚10APR）  没有人会拒绝赚钱。 我目前唯一靠推特赚到钱的 就是 推特给我发了800多刀。 不做有几个方面原因
1999885378812326282,Sat Dec 13 16:53:25 +0000 2025,159,19,56599,交易心智,https://x.com/gch_enbsbxbs/status/1999885378812326282,0,看到很多关于说IBKR的出入金的帖子。 我说点别的吧。 我以前介绍过 IBKR 对于币圈的人来说。 如果能把IBKR的所有功能 全部搞明白。 传金金融 就算入门了。  炒美股只玩正股的话 确实有点浪费。 那样就跟玩A股一样了。 你必须体验一波 组合保证金账户，融资融券。（币圈的抵押借贷）
1999370602092646710,Fri Dec 12 06:47:52 +0000 2025,93,3,28282,衍生品套利,https://x.com/gch_enbsbxbs/status/1999370602092646710,0,在现在这个市场里。 还能活下来的。 基本都得有个一技之长 否则。迟早亏完离场。 而ai搓脚本 就是最适合普通人的选择。 目前2大赛道 预测和perps。都能能赚取稳定现金流的  我不知道 能玩多久。 但是绝对不会像你吵土狗那样 几天 半个月 就凉凉。 你搓得越多。你搓得能力也在提高。 我不相信
1999368017130738171,Fri Dec 12 06:37:36 +0000 2025,45,3,40490,"挂单算法, 衍生品套利",https://x.com/gch_enbsbxbs/status/1999368017130738171,0,半年前 我就是要计划构建一个完整的综合性交易系统了。 只不过当时很多perps 的api 没有开放出来。所以就没搞了 一直到10月份后 才开始写  先写了网格 再写套利。 还有一个就是跟单。暂时没精力做  在我的计划里。 综合的系统是指一套系统，包含所有的功能，监控 套利 做市等。 而不是一个功能
1999349747388416289,Fri Dec 12 05:25:00 +0000 2025,38,0,24406,衍生品套利,https://x.com/gch_enbsbxbs/status/1999349747388416289,0,看大家 讨论这么热烈。 其实没有那么夸张。  我自己也一直在优化。 现在套利版本 相对比较稳定了。 核心算法 不敢改 是怕改错了 引入了更大的问题。 但是如果提前跟ai把算法聊透了。 要改 也是能改的。只是多花点功夫。  代码多 是因为脚本融入了所有的系统。 七八个系统 就是七八个独立的脚本文件。
1998376739551265176,Tue Dec 09 12:58:37 +0000 2025,21,0,17231,交易心智,https://x.com/gch_enbsbxbs/status/1998376739551265176,0,老铁们 速度嗷嗷快啊 币安都不让借eth了😅
1998061855525548288,Mon Dec 08 16:07:23 +0000 2025,44,1,15379,交易心智,https://x.com/gch_enbsbxbs/status/1998061855525548288,0,价差 维持的时间还是比较久的 即便搬砖 也能撸点钱 但是我最近吧 撸脚本 确实有点累了已经不想手动折腾了。 粗略估了一下 最猛的时候 30个eth。一个来回 能撸个200u 撸10个来回就是2000刀了 比较累。每次下单 只能1个eth左右的下。哈哈  有兴趣的 不妨试试。现在依然能搞。 这是新兴市场给的福利。
1998036314252624115,Mon Dec 08 14:25:53 +0000 2025,11,0,35378,衍生品套利,https://x.com/gch_enbsbxbs/status/1998036314252624115,0,lighter的 eth 现货 贵了 将近10块钱。。 套利大军在哪里 赶紧来抹平价格啊  冲eth 进来砸盘。
1997896311585321454,Mon Dec 08 05:09:34 +0000 2025,36,0,22536,"挂单算法, 衍生品套利",https://x.com/gch_enbsbxbs/status/1997896311585321454,1,lighter上的现货 和合约 差价 还比较频繁。 之前只做了 合约 和合约的套利。 所以我把现货与合约的套利 加上了 需要提前 往账户留好 ETH 和usdc  这样就能做双向套利了， 缺点是资金效率不够。 不过 目的也是为了刷分。 效率低 就就低吧 也不指望这玩意能赚多少钱。 网格还是正常打，加上套利 https://t.co/K7wOLc2FW3
1997587643295809942,Sun Dec 07 08:43:02 +0000 2025,37,4,10582,挂单算法,https://x.com/gch_enbsbxbs/status/1997587643295809942,1,要挂lighter现货网格的 我之前的脚本  需要稍微改下： 升级最新版本的 sdk。然后改签名方式 用2048的市场id 就可以了。  脚本本身的运行逻辑 不需要修改。 改下适配器就行了。现货刚出来 积分应该会多一些（猜的） （如果你想打现货做空网格，就借eth 挂卖单 就可以了） https://t.co/uQoplXjD4f
1997267205910896996,Sat Dec 06 11:29:43 +0000 2025,7,0,13593,衍生品套利,https://x.com/gch_enbsbxbs/status/1997267205910896996,0,所以holder 最后玩成了套利？
1995740045748437258,Tue Dec 02 06:21:20 +0000 2025,65,3,23312,"风控与防守, 衍生品套利",https://x.com/gch_enbsbxbs/status/1995740045748437258,0,我说这个 被mev 套利 不是瞎扯淡。 毕竟我天天搓脚本的人  怎么招也都看出来了。 我举个很简单的例子。  正常情况下，下限价订单，吃买单1 或者卖单1， 如果盘口不发生变化。且数量也够。你是能够按照买1或者卖1成交的。 即便你设置的限价挂单价格 比他们高或者低。也就是你主动偏移了价格。  这个逻辑
1995702534275825960,Tue Dec 02 03:52:17 +0000 2025,46,0,38058,"风控与防守, 衍生品套利",https://x.com/gch_enbsbxbs/status/1995702534275825960,0,lighter 这个交易所  的套利 烦得一b 市价订单 会失败。 提高滑点能成功。但是滑点太高。就会亏钱。 太少了 就失败。 失败了 也不返任何结果。  我严重怀疑。 lighter交易所 自己在搞mev套利。 专门套使用免费账户 用市价下单的人。  脚本已经到尾声了。但是还是会在下单上存在问题。
1993719037311041815,Wed Nov 26 16:30:34 +0000 2025,74,1,35272,"挂单算法, 衍生品套利",https://x.com/gch_enbsbxbs/status/1993719037311041815,0,当前脚本进度， 已经实现了 5个交易所 的跨所套利  模式还是之前说的网格  支持市价+市价 市价+限价 限价+限价。 针对每个下单模式 做了单独的算法 防止出现单腿风险。 因为每个交易所收费方式不同 所以得做区别。
1992159670526677231,Sat Nov 22 09:14:12 +0000 2025,34,0,17550,衍生品套利,https://x.com/gch_enbsbxbs/status/1992159670526677231,0,我之所以 中途突然编写这个新模式，是因为他的算法简单。不是他有多么的牛逼。 我如果要测试算法 很快就能知道 是否有bug 而传统基础模式套利的算法很复杂。各种条件判断。 （传统模式还要计算历史价差平均值，以及计算价差和费率差的稳定性。这也是一套单独的算法。） 一时半会 很难测试出
1992024623190524041,Sat Nov 22 00:17:34 +0000 2025,34,0,29797,"方向性战法, 挂单算法",https://x.com/gch_enbsbxbs/status/1992024623190524041,0,空仓了几个月的股票账户。 昨天建仓了第一笔 coinbase的股票。234 可能还会新底。继续买。 反弹就卖。 （与顶部相比 已经接近腰斩） 七姐妹暂时观望 先不买。 未来几个月 应该是有机会抄到底  币圈除了网格在被动抄底， 我没有做任何交易 也没时间搞。 这个市场确实有点恶心人了。 所以还是走技术流
1991671570004341230,Fri Nov 21 00:54:40 +0000 2025,145,12,49327,"挂单算法, 衍生品套利",https://x.com/gch_enbsbxbs/status/1991671570004341230,0,今天给大家介绍 我在写的新功能：网格模式套利。 如何在套利模式中 一定程度 兼顾利润和交易量。  在之前的套利模式中，我介绍了 决策引擎的触发条件。 在这个模式我称之为 基础模式。  今天给大家介绍一种新的模式。分段网格模式套利。 在这个模式中 相对清晰。 简单来说就是首先 默认价差应该是0，
1990603604613546428,Tue Nov 18 02:10:57 +0000 2025,84,7,27761,衍生品套利,https://x.com/gch_enbsbxbs/status/1990603604613546428,0,套利脚本 已经完整测试运行了各个功能。 问题不大了。 接下来 就是优化细节。 找一些难以发现的bug。 说点题外话。 之前有老铁评论区 推荐我用codex。这个确实比claude 牛逼。就是有点慢。  所以 我基本上就 边刷抖音 边搓脚本。 哈哈
1990050839776682257,Sun Nov 16 13:34:28 +0000 2025,4,0,5774,衍生品套利,https://x.com/gch_enbsbxbs/status/1990050839776682257,0,@LumaoDoggie 你为啥会追踪 这种稳定币？ 这种出事了 都没办法套利
1989896488806490378,Sun Nov 16 03:21:08 +0000 2025,177,10,37070,"挂单算法, 衍生品套利",https://x.com/gch_enbsbxbs/status/1989896488806490378,0,我知道 有很多老铁 想我尽快写poly 的脚本。 但是 perp 写到这里 已经不能停了。 而且perp 更加急迫。 实际上 不管是 poly 还是perp。 所有的策略。 总结出来 就3个。 做市（网格）， 套利，跟单。 跟单已经没时间搞了。 搞完套利 就搞poly 实际上搞poly 也是围绕 这3个来做。
1989653488125751548,Sat Nov 15 11:15:32 +0000 2025,30,0,11909,"方向性战法, 收益与费率, 挂单算法",https://x.com/gch_enbsbxbs/status/1989653488125751548,0,这周 @Lighter_xyz       所有号 拿了20来分。。 总交易量是1500万u左右  这么对比确实比上周强一点 但是 哎 还是太少了 网格浮亏了  1000多u  跌得太狠了 主要是btc eth 亏了 没有手动调   其他的代币 因为主动在管理 没有亏 是盈利，盈利几百u。 所有网格都是做多。 我也是想看看 不主动管理下 单边
1989163483682972036,Fri Nov 14 02:48:26 +0000 2025,253,35,49596,衍生品套利,https://x.com/gch_enbsbxbs/status/1989163483682972036,0,这玩意 看得进去 估计没几个人。 内容太多了。而且不是很直白。  但是这确实就是合约套利的核心决策逻辑。 没有这个东西套利就是盲人一样。
1989125117092458561,Fri Nov 14 00:15:58 +0000 2025,175,28,108858,交易心智,https://x.com/gch_enbsbxbs/status/1989125117092458561,0,https://t.co/vgpFYnzV9I
1988500645284847929,Wed Nov 12 06:54:33 +0000 2025,37,2,28165,衍生品套利,https://x.com/gch_enbsbxbs/status/1988500645284847929,1,请教下老铁们。 为什么lighter的ws推送如此的慢？ 之前写其他系统 我没注意。今天开始搓套利系统 才发现这个问题。 这个问题 要怎么解决？ 视频中可以看出edgex的频率很高 很及时。但是ws的很慢 都不动一下。 我是使用一个ws批量订阅所有的代币。 https://t.co/fEhH7FaEZo
1988263445666709986,Tue Nov 11 15:12:00 +0000 2025,438,72,157776,挂单算法,https://x.com/gch_enbsbxbs/status/1988263445666709986,1,老铁们推荐你们玩一下这个网格，很稳定 很爽。 界面很友好。所有的信息 都能直观看见。 收益不比做LP差。 我把界面做写成这样 实际是有点强迫症。 必须好看 信息全。 和早期版本 也做了大幅度修改。  我开了七八个号 在跑不同的代币。总仓位在15-20万u左右。（不是本金，是网格总仓位。 本金放多少 https://t.co/8PFHpPVSa2
1988236426639798425,Tue Nov 11 13:24:38 +0000 2025,22,3,13645,交易心智,https://x.com/gch_enbsbxbs/status/1988236426639798425,0,这次主要是为了上末班车。 8-9月份 在鲁那个ff 哪些理财项目。 所以那会就耽误了时间。 10月份 才准备开始搞。结果还赶上了1011. 我昨天新买了 专门的鲁代码的 显示器。 因为今年视力下滑得比较严重。 我以前从来不带眼镜的。 新显示器还不错 看着舒服很多。  poly那边的话
1988230567536849023,Tue Nov 11 13:01:21 +0000 2025,6,0,13375,衍生品套利,https://x.com/gch_enbsbxbs/status/1988230567536849023,0,@alariclll 别急 一个一个来 那边只写了 一部分 还没 实盘开始测。 那边不着急。  perps 更紧急一些
1988225624302039450,Tue Nov 11 12:41:42 +0000 2025,1562,302,366523,挂单算法,https://x.com/gch_enbsbxbs/status/1988225624302039450,1,好了 这套系统 现在给老铁们开源。 我需要再忙其他的脚本了。 这个脚本经过长达2周的运行 调试 和升级 已经稳定无bug，加入了很多功能。 且里面包含了其他的系统。 辅助系统 除了网格，还有刷量 监控 为一体的系统 功能很丰富 也比较复杂。 用之前 一定要让ai帮你阅读一遍功能。 https://t.co/IbluZ3UWqp
1987765169905336566,Mon Nov 10 06:12:02 +0000 2025,23,0,21255,衍生品套利,https://x.com/gch_enbsbxbs/status/1987765169905336566,0,perps 跑出来的不是赛道，而是项目。 这个赛道早些年 就有了 例如DYDX。 跑出来的是HYPE，火的也是它。 而现在fomo。 就有点一人得道 鸡犬升天的味道。 所以不是什么产品 最终 都能走下去的。 发币就会进入死亡倒计时了。
1987763750510973230,Mon Nov 10 06:06:23 +0000 2025,27,0,19720,交易心智,https://x.com/gch_enbsbxbs/status/1987763750510973230,0,聊几句 @edgeX_exchange   我前几天也注册了。也在用。 这个交易所的体验 用起来还可以。 但是点差比较大。 从数据上来看 基本上 和没发币之前的 aevo 差不多。 都是撸毛的 真实交易用户不多。粘性不足。 因为 小币种的交易量，和未平仓合约 数据太拉了。 巨鲸一般是不会来新平台做交易的。
1987753323118915914,Mon Nov 10 05:24:57 +0000 2025,15,0,14217,"收益与费率, 挂单算法",https://x.com/gch_enbsbxbs/status/1987753323118915914,0,api有分  我上周打了1000万交易量 给了2分 赚了400u，激励给了2分 算200u。  一切都是可以量化。 所以 积分 完全可以转化成apr 进行计算。 比如说 当前btc的 网格apr 是50.  1000万交易量  能赚多少 收益 能算出来， 结合 给的分数， 就能计算出来了。（这里我就不举例来计算了） 至于最终 接受不接受
1987751561536422028,Mon Nov 10 05:17:57 +0000 2025,42,1,17684,"收益与费率, 挂单算法",https://x.com/gch_enbsbxbs/status/1987751561536422028,0,运行了几天的模拟网格。 和推测的一样 没有代币 能稳定 保持高apr的 一般都是几个小时。 我模拟的数据是。小币种总区间百分50. 500个格子。 也就是每个格子间隔千分之1， （这也是 我实盘打的设置） 基于这个数据模拟的网格 每天有那么5-10个 能出现1000以上的apr。 （lighter交易所的100个代币）
1987458951575966135,Sun Nov 09 09:55:13 +0000 2025,31,2,12463,"挂单算法, 衍生品套利",https://x.com/gch_enbsbxbs/status/1987458951575966135,0,后面肯定是会开源的 但是需要我跑一段时间 稳定了  再发。 也看看打一段时间 利润如何 要是赚不到钱 发出来干啥呢？ 至于积分 只能说 随缘了。 高频网格。 有交易量 也有pnl。也有小币种。 如果说api 一刀切 不给分。 那就没办法啦。 那就用套利监控器。手动套点资金费率吧。。。
1987127244779888878,Sat Nov 08 11:57:08 +0000 2025,42,2,32304,"收益与费率, 挂单算法",https://x.com/gch_enbsbxbs/status/1987127244779888878,0,想到了一个新的辅助性的功能。 就是制作一个模拟网格出来。 监控所有代币。 在模拟网格上 计算apr 。 当发现有币 的apr 达到了 预期 就发出提醒。 然后直接实盘干进去。 （原本是打算做波动率监控，但是发现直接计算apr更加稳妥和直观。）  这样玩小币的时候 只需要玩短暂的几个小时
1987074761948864662,Sat Nov 08 08:28:35 +0000 2025,32,1,31252,"收益与费率, 挂单算法, 风控与防守",https://x.com/gch_enbsbxbs/status/1987074761948864662,1,还是比较不错。  apr 刚才显示6000 应该是那会波动很剧烈。 现在的实时apr 已经下来了。 是在1100左右。 价格 没有发生太大的下跌。 pnl 比较稳定，盈利100多u 运行时间2小时。 总网格相加的仓位是六七千u吧。500个格子每隔格子十几刀。 先平仓了。 又想到了一个新功能， 我准备吧LP里面的再平衡功能 https://t.co/aLcYonYOuT
1987063003259543737,Sat Nov 08 07:41:52 +0000 2025,33,2,15744,交易心智,https://x.com/gch_enbsbxbs/status/1987063003259543737,0,再说几句吧 我不是杠精 我也不想当杠精。 icp 上的程序，是吧所有东西 都丢到罐子里。比如前端的网页， 所以他的响应速度就慢，（对比web2） 正常的web2 是会做cdn加速。让全球访问都很快。 常规区块链 只做记账，其他的东西都是web2的方式建立。 你觉得转账快，那是因为你对比的是区块链，
1987051719541547037,Sat Nov 08 06:57:02 +0000 2025,123,8,64462,"收益与费率, 挂单算法",https://x.com/gch_enbsbxbs/status/1987051719541547037,1,按照以往玩土狗LP的思路。   当apr 达到3000以上 做短线LP 基本上是盈利是不难的。 无论是meteora 还是pancake。 （低于1000则不能玩，这是个人经验）  那么现在切换成网格 逻辑是一致， apr 能维持在3000以上 就能打 利用网格利润 覆盖下跌带来的损失。 不做长线，合适的位置平仓 和仓开 即可。 https://t.co/uwVORYx6bt
1987042503493874011,Sat Nov 08 06:20:24 +0000 2025,61,5,58695,"收益与费率, 挂单算法",https://x.com/gch_enbsbxbs/status/1987042503493874011,1,更换策略， 改打小币的 网格， 借用LP思路， 做短线网格， 依据k线和成交量情况， 做日内时间线的网格， 目前看 收益 还是很猛的 图中 计算出来的收益率 能达到6000 以上的apr。 等于 你组 LP 面板显示6000多的apr。。 就是我之前 说过的计算方法。 我把他写到脚本里 实时计算了。10分钟算一次。 https://t.co/ZObEJExSWO
1986994427337056718,Sat Nov 08 03:09:22 +0000 2025,39,0,11934,"收益与费率, 挂单算法",https://x.com/gch_enbsbxbs/status/1986994427337056718,0,刚打开lighter 看了下 刷了1000多万交易量的网格， 今天一看 拿了2分。 还好 网格 赚点钱。 不然 这玩意真不是人刷的。  做盘口磨损交易刷量 分数更少，  比早期确实难度大了太多。
1985632314211360889,Tue Nov 04 08:56:49 +0000 2025,19,0,8961,"收益与费率, 挂单算法",https://x.com/gch_enbsbxbs/status/1985632314211360889,0,这段时间 实测了很多数据， 发现 做 BTC的 高频极窄区间的网格 在lighter 上   如果用LP得角度 去看 相当于 fee 的apr 是100-200， 还是比较客观的。不算积分激励。  这跟lighter 点差大 有一定的关系。 计算方式： 简单说就是 计算 一定时间内。买卖循环多少次  循环1次赚一次fee。 1天循环多少次
