id,createdAt,goldScore,isMilestone,hasArticle,favoriteCount,retweetCount,replyCount,viewCount,text,domainId
1754797296276173151,Tue Feb 06 09:20:52 +0000 2024,5.4,False,False,41,4,12,29036,"最近潘多拉 @Pandora_ERC404 火了所以也出现很多404仿盘，但是一定要注意，池子小币价低的仿盘是很难获利的，因为这类合约买入的时候相当于铸造NFT，以刚刚链上的""dogwifnft""为例，图中是第二笔买入的交易，单价$0.89，花费了买家0.1E+0.66E的Gas，而在币价$30的时候卖出也只能得到1E，还需要耗费0.2E左右的卖出gas，也就是说币价看似涨了30多倍，但实际上该用户只是刚回本而已，其他买入较晚Gas更高的用户就更难获利了。  比较值得关注的仿盘方向，要么是团队背景比较牛逼的，要么是针对协议做了一些创新或优化的，例如可以大幅节约买卖的Gas，如果只是单纯效仿合约的话没有太大炒作点。",01_landmark_million_dollar_trades
1866322841391763857,Tue Dec 10 03:23:34 +0000 2024,5.4,False,False,38,3,7,53393,$Move太狠了，昨天看到主网上线后再领可以多25%的币，就选了右边，并且还套保了一部分，大部分工作室的低保号因为ETH的Gas问题肯定也是选的右边，外加其他所目前都没开提现，大家手里没什么币，结果Upbit开始暴力单机拉盘，连带着其他所的价格也上去了。  目前ETH链上的价格也是远超其他所，猜测应该是有韩国用户在套利，对于非韩国用户，虽然无法用Upbit交易，也可以通过链上小额卖的方式吃到部分溢价，肯定是远超25%了，这一次太草率做决定错过了这个机会，有点可惜。,03_onchain_sniping_and_arbitrage
1772068331090038941,Mon Mar 25 01:09:48 +0000 2024,5.4,False,False,38,5,14,34090,强强联合，梅林链热度最高的发射台 @Merlin_Starter 第一个打新项目 @MerlinSwap ，后者是梅林的龙头Dex，交易量、TVL、用户量都排第一，开盘解锁的份额除了流动性和做市之外绝大部分都分配给了IDO，超募机制，明天中午11点开始，持续48小时，绝对是值得参与的，也很荣幸能成为两个项目的早期投资者🔥,03_onchain_sniping_and_arbitrage
1735039068126466062,Wed Dec 13 20:48:43 +0000 2023,5.4,False,False,37,1,21,19960,自闭了，20天前开始埋伏蓝猫 @smurfcateth 的NFT，按规则分了40个号左右，每个号大概0.2E的币，三次快照期间还加了仓防止掉出排名，前2000可以Freemint，目前地板也是0.2E左右，币价还没跌，相当于白赚1倍的收益，结果刚查了排名40个小号全在2000~2100名，倒在黎明前 https://t.co/sMeswL0PTA,03_onchain_sniping_and_arbitrage
1787749534262845904,Tue May 07 07:41:18 +0000 2024,5.4,False,False,36,8,5,27203,Bybit的Launchpool上了 @modenetwork ，几家大所里除去币安外我觉得Bybit的打新质量算是很高了，但是因为苛刻的KYC导致国人参与度较低，如果有条件可以多多关注，这一期支持用$MODE或者USDT参与。  很多朋友了解到Mode是之前3月的质押套娃活动，到今天发币，整体流程短平快，作为基于OP Stack的模块化L2拿到了Optimism基金会的5.3M Grant，项目背景还是不错的，可以看一下上线后的收益如何。,02_narrative_and_event_driven
1759257222264086921,Sun Feb 18 16:43:01 +0000 2024,5.4,False,False,36,9,9,37548,Auction最新一期的IDO @XRGB404 值得关注，项目本身是打算做一条基于RGB技术的比特币L2链，同时兼具跨链桥功能，支持BRC20、ERC404等多种资产的转移，这是Auction开通 @bouncebit 后的第一个IDO，打新资格只有在Bouncebit质押了 $Auction 才能拿到，开盘流通市值也不高，表现应该会很不错,03_onchain_sniping_and_arbitrage
1701661700523712945,Tue Sep 12 18:18:59 +0000 2023,5.4,False,False,35,10,100,16738,tip第一轮结束了，可以绑定钱包，还剩22小时，有参与的记得去绑一下，同时第二轮也开始了 https://t.co/KkbBSkqDet  Just joined Epoch 2 of $tip from @tipcoineth! Get #tip for your content by signing up!  https://t.co/FIdy9AiisY,05_shorting_hedging_and_risk_control
1867314526406029388,Thu Dec 12 21:04:10 +0000 2024,5.4,False,False,33,1,29,37213,Meteora这次新机制的第一个代币$M3M3 @WEAREM3M3_ 走势还是挺稳的，基本在100M~200M区间震荡，质押价值5万u的代币目前一天能领取300u的奖励，约等于220%的APR，还收到了价值2000u的 @LGTBonSol 代币空投，当然风险是要承受币价波动。另外$M3M3也给部分近期参与过Meteora LP的钱包空投了代币，单钱包几百~几千u不等，格局挺大。,05_shorting_hedging_and_risk_control
1944816198430216481,Mon Jul 14 17:48:09 +0000 2025,5.4,False,False,32,0,3,14122,"Capital deployed: sent $1.45M in public sale, hedge $1M at $0.0054.  Funding: fixed at 0.005% in binance so can be ignored, i believe you can even earn extra if hedge in hyperliquid.  Net pnl: ~$500k if i sell all at $0.0054.  ROI%: 20.4% including the hedge fund.  Could be better if hedge at higher price cause it pumped to $0.007.",01_landmark_million_dollar_trades
1783322538719981573,Thu Apr 25 02:30:00 +0000 2024,5.4,False,False,32,8,7,36343,Blast上的热门卡牌社交游戏 @fantasy_top_ ，Gold的第二次分配拿到了第二高的总量，目前预存和空投领取还剩最后13小时，晚上11点截止，空投标准包括推特数据、EVM、SOL和BTC钱包交互持仓等等，我自己预存了101E，应该也会抽卡玩玩，可以先领空投，后续感兴趣再参与：  https://t.co/chBZnvkBc8 https://t.co/tiL0dvc0Cd,05_shorting_hedging_and_risk_control
2049605777900646820,Wed Apr 29 21:44:31 +0000 2026,5.4,False,False,31,1,20,23019,为啥提小号，按你的逻辑如果我靠这个币获利，我大号一笔没卖，不就只能接广子或者小号出货？你一个盯链高手这都理解不了？  能理解你和你那几个群友的心理，这么惨的行情还得盯链打狗，看到我大号难得买个狗激动坏了跟进去结果亏钱了，不得赶紧找个宣泄口阴阳怪气一下？赚了自己牛逼亏了车头傻逼，截图是25年5月的，你当时到处找各种dev合作拿大号引流不会忘了吧？  不敢对赌就别犯蹭了，我特朗普前就快a9了哈。也还好没有坐飞机错过特朗普，不然现在还得和你们这几个人一起打狗，以前是大家一起嘻嘻哈哈把钱赚了，现在整天看你们为了几百k的狗撕逼对骂，乌烟瘴气多难受啊,01_landmark_million_dollar_trades
1774762293269852340,Mon Apr 01 11:34:38 +0000 2024,5.4,False,False,30,3,13,51268,Ace @fusionistio 的第一期打新上个月就注意到了，买了5000个Ace参加，超募5倍左右，今天下午开盘以后价格原地横了几十分钟，以为这个链没人玩，后来看到八月老师的分析研究了一下这个托底机制，盈亏比非常好，把剩下的Ace也全买进去了，大池子随便买的50~100%利润，套保打新的话也有10个点收益，相当舒服了。  其实币圈赚钱无非就三点，技术、信息、认知，对大部分人来说根本没到需要拼技术的程度，牛市大环境下只要有不错的信息源和认知差就足够了，Ace这种币安Launchpool出身的项目，打新信息是公开的，托底机制也是明明白白写好的，能不能把握住机会完全看自己。,03_onchain_sniping_and_arbitrage
1866704012776706286,Wed Dec 11 04:38:12 +0000 2024,5.4,False,False,25,3,13,23582,ORA难怪被喷，7号官推发了IMO，简单说就是用$ORA参与超募打新，但只支持Base链，如果你买的是主网的代币，既不能参与打新，也没有跨链桥能跨到Base，现在币价已经阴跌到了低于活动宣布前的价格，DC也完全没人回应这个问题，快2025年了还找一帮Bot刷发言，融资是给Bot付工资吗 @OraProtocol @0xKartin https://t.co/C4axnFLFXo,03_onchain_sniping_and_arbitrage
1564188718105128961,Mon Aug 29 09:50:26 +0000 2022,5.4,False,False,24,2,18,0,上个月的金狗气球，我自己打了300多个，另外自动跟单的人给我打了200多个，目前已经基本没有流动性，我按卖出均价和数量的比例0.032*(135/441)=0.0097，给每个打过0.001的地址发了0.01，还是强调一次这纯粹是我个人出于好心，以后跟单我地址发生任何情况我都不会再进行处理 https://t.co/HbG2sdbt2P https://t.co/hHh8gk0Hzr,03_onchain_sniping_and_arbitrage
1687890620910862336,Sat Aug 05 18:17:38 +0000 2023,5.4,False,False,23,0,1,17130,结合Hanwe的最新推文，应该是他特意提前扫好货，然后给了白色背景属性（Off White A）Trait bid，骗到跟单机器人出价后自己秒接Offer然后撤掉Bid  我个人觉得Hanwe的做法是没问题的，跟单别人其实就相当于白嫖别人的策略，也应该承受对应的风险，怪只能怪跟单Bot没做好风控  https://t.co/IRDCcSIHOO https://t.co/Rf5YxKWrly,03_onchain_sniping_and_arbitrage
1700465038778417543,Sat Sep 09 11:03:53 +0000 2023,5.4,False,False,22,2,21,17438,睡醒看了看推特被 @friendtech 刷屏了，按目前时间加权的持仓量和活跃度来决定积分的规则来看，差不多是一个带交易磨损的挖矿模型，我也FOMO进去买了TOP榜上的一些Shares，正好和他们一起上了Trend榜。  我平时还是以自己的社区为主，但是在个人FT里也会尽可能回答大家一些关于土狗币、NFT的相关问题~ https://t.co/rUi6z8MKRB,04_capital_scaling_and_psychology
1567993744296902656,Thu Sep 08 21:50:15 +0000 2022,5.4,False,False,22,2,10,0,今晚真的无语，ETHKun，在ETH合并那天开图并且带一些玩法，前2000免费其余0.01，结果项目方在印完后发了条推特又删掉了，之后二十多分钟没发推，导致恐慌性砸盘；Grumplz，哥布林创始人关注的仿盘，项目组居然在买单最强的时候自己挂了30个0.017，现在归零了，实在顶不住脑瘫项目方的谜之操作了🤮 https://t.co/JTW7ejnlHv,05_shorting_hedging_and_risk_control
1757179373344715244,Mon Feb 12 23:06:24 +0000 2024,5.4,False,False,19,0,2,5521,"@asterixlabs Your contract are burning more gas fee than what people sold and you are here saying ""notably decrease gas fees""......wtf just set the gas burn factor to 0 and remove max wallet limit",06_cross_market_and_vibe_coding
1703914643192967595,Mon Sep 18 23:31:22 +0000 2023,5.4,False,False,19,0,3,6201,"@UniswapVillain @AddictionBets @keltiv_eth Hey you said your wallets in block zero got blacklisted and also said it's impossible to get into block zero without knowing contract beforehand, may I ask how you get into block zero then?  Also watching the whole launch and just curious how people snipe a flash deployment",06_cross_market_and_vibe_coding
1574096116076773376,Sun Sep 25 17:58:54 +0000 2022,5.4,False,False,19,6,3,0,以下是我回馈狗子社区 @DogeClub_NFT  的计划 1. 我将我剩余的狗子归集到了一个钱包dogeclublover.eth  Here is my plan to help the community. I have taken a huge profit from @DogeClub_NFT and now it's my turn. 1. I have sent all my doge club nft to my wallet dogeclublover.eth https://t.co/VMFpsAp0Hm,05_shorting_hedging_and_risk_control
1942828757640962099,Wed Jul 09 06:10:46 +0000 2025,5.4,False,False,18,0,2,7882,@banks888888 我一直觉得“割跟单”这个行为没有错，其实叫“杀跟单”更合适，因为没有任何一个大车头是自己建议别人跟单自己的，都是市场自发的行为，既想跟在车头后面躺赚又不愿意承担风险是不合理的。  我以前也杀过几次跟单，只不过我会提前24小时推特通知，不想误伤真正的粉丝，现在不杀是单纯懒得折腾而已。,03_onchain_sniping_and_arbitrage
1716956369709109712,Tue Oct 24 23:14:32 +0000 2023,5.4,False,False,18,9,9,24099,有在用 @MaestroBots 的建议先转移重要资产或者用https://t.co/ABc04c7xwN取消router的授权，有被盗的情况发生，黑客在卖出部分钱包中的土狗币，还不清楚具体原因  黑客地址： https://t.co/Dv7kZjer7P https://t.co/QkxZrvQ86i,03_onchain_sniping_and_arbitrage
1722844718260973708,Fri Nov 10 05:12:44 +0000 2023,5.4,False,False,13,4,5,4457,"@DextMoon Hey I'm part of $HAY community since long time ago, after those old wallets sold then we moon. One of the best shitcoin narrative ngl. https://t.co/5TPoQ6P0XZ",05_shorting_hedging_and_risk_control
2085238426413212075,Thu Aug 06 05:35:57 +0000 2026,5.4,False,False,12,0,2,2258,@xuxubaobao0819 经过这么多轮，决定Meme上限的因素里，叙事占的比例并不大了，现在Meme币更多是公链和交易所吸引用户、发展生态的一种手段，RH链主打的是RWA，将RWA代币和Meme币配对是一个相对比较新颖的东西，又背靠Robinhood交易所，这就解释了为什么CZ时隔这么久又开始和Meme币互动，为什么BSC又火热起来,02_narrative_and_event_driven
1830503792737190042,Mon Sep 02 07:11:27 +0000 2024,5.4,False,False,11,1,4,20638,补充一点关于这个平台协议的，不要认为这个平台出来的币是绝对安全的。它的创新点就是不像Uniswap一样收0.3%的代币作为手续费，而是每笔收取ETH奖励给LP，从而减少对代币的抛压。  然后任何人都可以用这个平台协议加池子，但是代币是需要自己创建的，所以会有Dev发好币之后只加部分代币到池子里，自己手里预留大部分，虽然池子的流动性是自动锁5天，但是它用手里的代币就可以砸盘掏池子。,03_onchain_sniping_and_arbitrage
1831308580290543877,Wed Sep 04 12:29:24 +0000 2024,5.4,False,False,9,0,6,5890,"@epumpfun Is this correct if someone add a V3 liq before sale end, then the pool can't be added by contract so users can only claim refund?  https://t.co/Ciwaid8RPu",06_cross_market_and_vibe_coding
1703919321293193646,Mon Sep 18 23:49:58 +0000 2023,5.4,False,False,5,0,2,2083,"@UniswapVillain @AddictionBets @keltiv_eth One of my friends just explained to me how it works and sounds fair enough, thanks and congrats for the cook (I think you got some profit even if part of your wallets got blacklisted right)",06_cross_market_and_vibe_coding
1956297518859608392,Fri Aug 15 10:10:49 +0000 2025,5.4,False,False,4,0,1,11435,"@JackyGekko Eth gained ~25% from ~3700 to 4600, most alts I shorted up 5~15% and I think the profit % of the whole strategy should be like 18-20%. However I closed some ETH long too early cause I thought there will be a pullback, so it actually resulted in a 14% profit for me.",06_cross_market_and_vibe_coding
1770648942616916368,Thu Mar 21 03:09:39 +0000 2024,5.4,False,False,3,0,2,4462,@She1Edward @Simplify_ERC314 关于夹子问题我原文就说了可能有其他形式，但不属于严格意义上利用原子性同区块买卖的夹子，你说的这个地址我猜他的逻辑就是监测到大单后抢先买入，然后下个区块快速卖出，只要中间的净卖单小于那个大单就能获利，但是这样操作是有风险的，例如下面这笔他自己就亏了0.2e https://t.co/IIf8X0jsyP,01_landmark_million_dollar_trades
1769839885819527526,Mon Mar 18 21:34:45 +0000 2024,5.4,False,False,3,0,4,3220,@yogurt_eth @SHADTOKEN They already add 50% of token into the pool and another 50% are for airdrop so they don't have enough token to pair with presale fund now.,05_shorting_hedging_and_risk_control
1823680393448710270,Wed Aug 14 11:17:42 +0000 2024,5.4,False,False,2,0,2,12240,有人at我，我看了一下，去年9月底转入我0x3c开头的币安存款地址，这个地址我0xsun.eth和0xsun-vault.eth都是去年6月开始用的，链上能扒到，收bsc链的群费也是用的这个地址，月底和月初都会有收款记录，你发的这个地址大部分存款是存入到0xF2开头的OKX存款地址，大概率是月底想给我转群费的时候操作失误，如果转入就能证明是同个人的话我给v神转一笔我就成v神了,05_shorting_hedging_and_risk_control
1822388833037758830,Sat Aug 10 21:45:30 +0000 2024,5.4,False,False,1,0,0,816,@ryan0x_ @ManaMoonNFT @revertseth I knew gc when he farmed blur points and noticed reverts posting insane pnl on $rtr and $uwu but dont know the story behind it🤯,05_shorting_hedging_and_risk_control
1802829687829450807,Mon Jun 17 22:24:27 +0000 2024,5.4,False,False,1,0,3,515,"Gotcha, that's the dev wallet. It will be great if he can return those ETH back or at least make an announcement about it. I'm not sure if he didn't realize about it or just didn't wanna do it.  But after all that's user error to send ETH to a wrong address so can't blame much on it.",05_shorting_hedging_and_risk_control
1770648328411443568,Thu Mar 21 03:07:13 +0000 2024,5.4,False,False,1,0,2,1335,@banana_iced @6551Community 你说的这个不属于严格意义上的夹子吧，我有看到这个地址一直在操作，我猜他的逻辑就是监测到大单后抢先买入，然后下个区块快速卖出，只要中间的净卖单小于那个大单就能获利，但是这样操作是有风险的，例如下面这笔他自己就亏了0.2e，整体盈利是因为整体上升趋势吧？ https://t.co/CS2mOKaAnC https://t.co/7tYrz5nGwy,01_landmark_million_dollar_trades
1886235075156824386,Mon Feb 03 02:07:41 +0000 2025,5.3,False,False,114,9,10,110311,补充一下，做空部分是我认为这轮中长期都适用的一种思路，不是让你在今天这种暴跌后再去做空。如果仓位管理能力不够，也不要空。,05_shorting_hedging_and_risk_control
1861931881299910753,Thu Nov 28 00:35:28 +0000 2024,5.3,False,False,99,11,62,101771,时隔5个月，ETH在CULT预售结束后首次回到$3600以上，是时候了吧 @MiladyCult https://t.co/pSD8s6ZDPu,03_onchain_sniping_and_arbitrage
1880396525223940404,Fri Jan 17 23:27:22 +0000 2025,5.3,False,False,62,5,22,132432,"Tried to rinse copytraders, found a 0% pumpfun token in curve, bought 10SOL, and it filled💀",03_onchain_sniping_and_arbitrage
1771067105074655557,Fri Mar 22 06:51:17 +0000 2024,5.3,False,False,58,2,19,30212,@miladymemecoin 你他妈怕大家大池子玩腻了，加个1SOL的小池子给我们玩？ https://t.co/Lc9lCIzVOk,03_onchain_sniping_and_arbitrage
1772389651661181225,Mon Mar 25 22:26:37 +0000 2024,5.3,False,False,54,2,1,100616,@PepeBoost888 用心做事的国人项目方值得支持，虽然我自己用你们产品的频率不高，不过也算是从早期看着pepeboost发展起来的，印象比较深的就是前几天Sol土狗行情最Fomo的时候你们反复在推特上提醒用户注意风险，而不是借机推动情绪多吃点手续费，这个细节就能看出来很有良心,02_narrative_and_event_driven
1786608088289849827,Sat May 04 04:05:36 +0000 2024,5.3,False,False,51,5,4,89899,很好的分享，从赚钱角度看FT算得上一个大金矿，可以从中挖掘各种获利方式，有硬核技术流拼代码拼节点抢先买key，有结合推特做数据分析算法辅助或自动买key，有矩阵号超低成本刷分，包括V2的Club只要花点心思也很容易赚钱，FT从头到尾都是一个争议不断的项目，对散户而言重要的还是复盘学习这些思路,01_landmark_million_dollar_trades
1839913374542639470,Sat Sep 28 06:21:47 +0000 2024,5.2,False,False,25,0,4,10633,@CashCashSaBiBro 对，观察下来感觉是偏Web2的Meme更容易在SOL起来，Crypto原生的Meme更容易在ETH起来。图里这个收益率太牛逼了。,05_shorting_hedging_and_risk_control
1977042574222541154,Sat Oct 11 16:04:16 +0000 2025,5.2,False,False,19,1,2,8025,@notatent 主体就是这个8月的对冲思路，昨天我大概持有15M的ETH和BNB多单，20M左右的山寨空单，也没什么特别操作，暴跌之后把空单陆续平了而已 https://t.co/Wvw2iYKfGg,05_shorting_hedging_and_risk_control
1928848332400767000,Sat May 31 16:17:33 +0000 2025,5.2,False,False,18,0,3,5288,@web3hahabug 这些“土狗”也就是Meme币龙头，其实已经是这轮的强势币种了，传统意义上那些VC山寨币绝大部分都更弱的多,05_shorting_hedging_and_risk_control
1824364772940452288,Fri Aug 16 08:37:11 +0000 2024,5.2,False,False,18,0,4,4377,@Moon1ightSt 简单点说，如果获利的是Meme玩家，他很可能会把资金继续用于投资/投机Meme币，这部分钱就留在Meme市场里，而Pumpfun/Bot的营收基本是卖成U、囤大饼或者消费掉了,03_onchain_sniping_and_arbitrage
1852983084880171335,Sun Nov 03 07:56:08 +0000 2024,5.2,False,False,4,0,2,6902,@7488eth 对比moodeng更合理吧，同为动物Meme，松鼠多了一个政治立意，有机会反超，和goat不是一个赛道,01_landmark_million_dollar_trades
1708160307171061857,Sat Sep 30 16:42:07 +0000 2023,5.2,False,False,1,1,1,584,@AxcdNFT @Christianeth 散户需要理清自己的思路，是为了获取积分刷空投，还是Flip短期获利，又或者是认识朋友获得Alpha，然后顺着思路去进行操作，现阶段散户想做到一鱼多吃是很困难的，反而容易造成亏损,01_landmark_million_dollar_trades
1833509451065921848,Tue Sep 10 14:14:52 +0000 2024,5.2,False,False,0,0,1,283,@Hooyufly @HaywarZhu @NeiroOnEthereum 你可以看我引用的海老师的帖子，核心思想就是做多强势的币，做空弱势的币（相对而言），从而实现上涨的时候前者涨的更多，下跌的时候前者跌的更少,05_shorting_hedging_and_risk_control
1717216256439513222,Wed Oct 25 16:27:14 +0000 2023,5.2,False,False,0,0,0,833,@bUQT7YxmtvQWZW3 玩土狗亏钱是常事，胜率可能也就30~50%，盈利靠赔率,04_capital_scaling_and_psychology
1880619968443937222,Sat Jan 18 14:15:15 +0000 2025,5.0,False,False,485,29,49,233191,这个Dev只有50颗星，不过是在美国国旗上🇺🇸,04_capital_scaling_and_psychology
1975542958725476856,Tue Oct 07 12:45:19 +0000 2025,5.0,False,False,479,22,107,200962,Trenches a year later https://t.co/Iul7VhvyS1,03_onchain_sniping_and_arbitrage
1976180461304209560,Thu Oct 09 06:58:32 +0000 2025,5.0,False,False,464,16,149,211127,谢谢 @BinanceWallet https://t.co/BqFUpS8DBq,03_onchain_sniping_and_arbitrage
1941957681360912554,Sun Jul 06 20:29:25 +0000 2025,5.0,False,False,381,2,17,46009,@theunipcs The best move one can make in this situation. A true chad!,04_capital_scaling_and_psychology
2017318699125145861,Fri Jan 30 19:27:12 +0000 2026,5.0,False,False,377,15,72,99853,链上相比前几个月明显回暖了，逐渐投入更多精力回来，追高MOLT+接针白银小试牛刀。 https://t.co/gJiGYrgWfx,04_capital_scaling_and_psychology
1975505296014680073,Tue Oct 07 10:15:40 +0000 2025,5.0,False,False,376,12,33,111483,@_FORAB 我的交易风格很少追高，这次是看到冷静、小二哥、牛牛哥、豆神等等一起在链上并肩作战过的中文区车头，都很认真在为币安人生出力，所以买入支持了，个人行为，不构成投资建议,04_capital_scaling_and_psychology
2088976861170925601,Sun Aug 16 13:11:09 +0000 2026,5.0,False,False,367,28,130,105129,还得东奔西走，CZ带头分流 https://t.co/DQVxykdzlb,03_onchain_sniping_and_arbitrage
1896904715096728015,Tue Mar 04 12:45:01 +0000 2025,5.0,False,False,353,22,22,39270,@dotyyds1234 命是弱者的借口，运是强者的谦词,04_capital_scaling_and_psychology
1989548583146983875,Sat Nov 15 04:18:40 +0000 2025,5.0,False,False,343,16,164,165375,ZEC太震了，Lighter太卷了，接近理想太难了 https://t.co/GT8LvQHXPS,03_onchain_sniping_and_arbitrage
1979126742326685848,Fri Oct 17 10:06:00 +0000 2025,5.0,False,False,342,11,103,144729,进攻赢得流量，防守赢得总冠军,05_shorting_hedging_and_risk_control
1985284261201776852,Mon Nov 03 09:53:47 +0000 2025,5.0,False,False,335,4,62,71016,@cz_binance @GiggleAcademy @binance 神人👍,06_cross_market_and_vibe_coding
2089665508715143502,Tue Aug 18 10:47:36 +0000 2026,5.0,False,False,331,15,54,70567,Just let bag workers take some profit or no one will work for your bag anymore,04_capital_scaling_and_psychology
1897816982826979811,Fri Mar 07 01:10:03 +0000 2025,5.0,False,False,313,22,126,99015,以逸待劳：困敌之势，不以战；损刚益柔。,04_capital_scaling_and_psychology
1880115531136790944,Fri Jan 17 04:50:48 +0000 2025,5.0,False,False,295,9,89,152331,枯坐一整晚，全是垃圾，意兴阑珊，正准备休息，然后买到AGiXT这样的狗，躺在软软的床上，看着k线一路涨，在群里打出一个A，是打狗最爽的时刻，你懂吗,04_capital_scaling_and_psychology
1946594949740605859,Sat Jul 19 15:36:16 +0000 2025,5.0,False,False,286,12,94,155959,一眼假的消息能让FTT拉三十个点，币圈傻子还是多啊,04_capital_scaling_and_psychology
1881176001054671075,Mon Jan 20 03:04:43 +0000 2025,5.0,False,False,283,3,19,103315,@hexiecs 冷静冷静再冷静，每一步操作都到位了，赚了20m第二天就开始通宵枯坐打狗的男人！,01_landmark_million_dollar_trades
1917982567674069117,Thu May 01 16:40:53 +0000 2025,5.0,False,False,278,24,110,154363,由于众所周知的原因，这15万u是和我无缘了，截图留个纪念 https://t.co/8i1vrcSVzT,03_onchain_sniping_and_arbitrage
1986172225599545496,Wed Nov 05 20:42:14 +0000 2025,5.0,False,False,273,6,65,181136,伟大的操盘，我被操了,04_capital_scaling_and_psychology
2091461377257054370,Sun Aug 23 09:43:44 +0000 2026,5.0,False,False,272,17,75,96217,Competition is good https://t.co/nnaFkPpQm2,06_cross_market_and_vibe_coding
1978122083092607029,Tue Oct 14 15:33:50 +0000 2025,5.0,False,False,246,3,75,71737,GMonad https://t.co/swJbdzfTrg,03_onchain_sniping_and_arbitrage
1875565405479297141,Sat Jan 04 15:30:13 +0000 2025,5.0,False,False,245,16,33,54894,"For on-chain traders: Talk is cheap, show me the wallet.  For AI token devs: Talk is cheap, show me the code.",06_cross_market_and_vibe_coding
1998022650556535049,Mon Dec 08 13:31:36 +0000 2025,5.0,False,False,237,4,121,89554,这stable从头折磨到尾，第一轮好不容易打进去本来高兴坏了，知道不可能复刻XPL，期望能有个20~30%的收益就心满意足了，当时能直接砸池子拿10~12%也没跑，结果到头来勉勉强强就4%的收益，汗-_-|| https://t.co/rkru69rpMj,03_onchain_sniping_and_arbitrage
1874115776413925384,Tue Dec 31 15:29:55 +0000 2024,5.0,False,False,236,1,58,45741,新年快乐，感恩一切，迈向新的开始！  Happy new year to all my crypto friends!  币安口令红包：V_AV_NXA，空位分别为新年年份的第一位和最后一位数字🧧 https://t.co/qEVscc01ga,04_capital_scaling_and_psychology
1896475079623725443,Mon Mar 03 08:17:48 +0000 2025,5.0,False,False,231,2,35,66457,@cz_binance 你真是个神人,04_capital_scaling_and_psychology
1874942138003435837,Thu Jan 02 22:13:35 +0000 2025,5.0,False,False,226,17,47,61996,两个多月的AI玩下来，深刻理解了NBA解说员的一句话：只有认真防守的人才会被晃倒。最敏感细心关注项目方动态的人往往成了最容易被洗下车的人😂,05_shorting_hedging_and_risk_control
2017275588906725713,Fri Jan 30 16:35:54 +0000 2026,5.0,False,False,216,17,11,29699,@lanaaielsa @MattPRD @moltbook 吃透这条推文的每一步思路，打狗水平就可以超越95%的人,06_cross_market_and_vibe_coding
1988609058048500185,Wed Nov 12 14:05:20 +0000 2025,5.0,False,False,214,3,73,112830,https://t.co/nHTh9LX3IV,03_onchain_sniping_and_arbitrage
2075212823190474809,Thu Jul 09 13:37:47 +0000 2026,5.0,False,False,208,1,11,16437,@jheioff @Gate_zh 确实不理解昨天Gate第一时间安排一堆人阴阳怪气资产受损的用户是什么做法，资产安全是每一个币圈用户关心的问题，至少应该以客观的态度给予回应，现在群友拼上隐私自证，希望得到一个公正的答复,04_capital_scaling_and_psychology
1892080851011371317,Wed Feb 19 05:16:42 +0000 2025,5.0,False,False,206,2,24,46760,@hexiecs 链上明牌地址赚10m+，完全不需要理会黑子，认知不是一个级别了，继续一起冲！,04_capital_scaling_and_psychology
1879184007927308405,Tue Jan 14 15:09:15 +0000 2025,5.0,False,False,202,20,34,77616,DeFAI,06_cross_market_and_vibe_coding
1847674251861504025,Sat Oct 19 16:20:44 +0000 2024,5.0,False,False,200,15,95,78902,AI跨出了统治世界的第一步，在区块链把人当狗玩,06_cross_market_and_vibe_coding
1798462235129663841,Wed Jun 05 21:09:45 +0000 2024,5.0,False,False,195,11,40,57933,Everyone talking and buying Chinese coin except real Chinese people😭,06_cross_market_and_vibe_coding
1844567470570602703,Fri Oct 11 02:35:30 +0000 2024,5.0,False,False,192,3,75,45864,Onchain trading in the past 2 weeks. Sometimes you win.  Sometimes you lose. But every time you learn. https://t.co/ParkK6Repj,06_cross_market_and_vibe_coding
1981439540285063323,Thu Oct 23 19:16:14 +0000 2025,5.0,False,False,180,1,15,25180,@niuniu255431 CZ基本只唱多，被喷烂，Gracy提示风险唱空，也被喷烂，推特评论区基本只是用来发泄情绪的，不是交流观点的，习惯就好,02_narrative_and_event_driven
1917685646409490783,Wed Apr 30 21:01:01 +0000 2025,5.0,False,False,180,5,93,156233,你是主力球员吗 @gork,04_capital_scaling_and_psychology
1871723406682694095,Wed Dec 25 01:03:29 +0000 2024,5.0,False,False,180,20,110,69038,好的我塞了，完了rug了，卧槽打少了，妈的卖早了，救救怎么跌了，哎早知道刚刚卖了，我日刚底部割肉了怎么起飞了！,04_capital_scaling_and_psychology
1839481029033406694,Fri Sep 27 01:43:47 +0000 2024,5.0,False,False,177,17,80,252715,开始盯链了 https://t.co/f8wnYS3VZq,03_onchain_sniping_and_arbitrage
1736557658378059865,Mon Dec 18 01:23:04 +0000 2023,5.0,False,False,175,9,63,57770,群友1u打，4u出，吃4倍，赚3u，我4u打，8u出，吃2倍，赚4u，谁赚得多？牛市不考虑别人成本有多低，只考虑标的能飞多高，听懂掌声,05_shorting_hedging_and_risk_control
1781721160457351619,Sat Apr 20 16:26:42 +0000 2024,5.0,False,False,174,10,28,49819,@ZKasino_io Tell us it's a rug without telling us it's a rug https://t.co/AUVcU7VWLx,04_capital_scaling_and_psychology
