id,date,is_featured,likes,retweets,replies,views,text,images_count,local_images,url
2019215003057045604,2026-02-05 01:02:26,⭐ JEV精选,616,116,97,134292,"分享一个我在上轮抄底btc和eth的策略。比如我的心理价是65000要建btc的长期仓位，则我会用期权卖出btc65000的看跌期权，然后现价挂单65000的btc。

如果跌到了65000我抄底成功+赚取了卖出看跌期权的费用，如果没跌到65000，则我只赚取了卖出期权的费用。 https://t.co/RKNZpRIZnc",1,images/2019215003057045604_0.jpg,https://x.com/Michael_Liu93/status/2019215003057045604
2098084083943575841,2026-09-10 16:20:00,⭐ JEV精选,137,22,72,21883,"“如何通过一个memecoin去激活一家美国上市公司的流动性”，BNC这家公司在4stock这个meme币出现之前，每日的成交量差不多有10-20万美金，好的时候有30-50万（作为币安财库公司，在自然流量上应该已经算是小盘股里不错的了），然而通过一个meme币，当天美股的成交量翻了300-500倍，破了7000万美金，而币安的perp成交量那两天也有3-4亿美金。

我觉得这个案例对很多美股小盘股的公司会是一个启发，小盘股最头疼的问题就是没有流动性，做市值管理和股东退出都很难，而stock meme如果能做出热度，就是点燃流动性小马拉大车的答案。

我想我们未来一定会看到更多类似的案例。
@cz_binance @heyibinance",1,images/2098084083943575841_0.jpg,https://x.com/Michael_Liu93/status/2098084083943575841
1947339984777973919,2025-07-21 16:56:46,⭐ JEV精选,6,0,0,7378,@tengqing520 pengu确实刚突破在继续拉，OI也还在涨，不过快到前高阻力位了，这里应该不少止盈和空单进来，不过好在止损也很好设 https://t.co/yXy8v7dHm3,1,images/1947339984777973919_0.png,https://x.com/Michael_Liu93/status/1947339984777973919
2074042083380269516,2026-07-06 08:05:41,⭐ JEV精选,430,53,88,410038,"我觉得这轮熊市BTC和ETH的底会有很多人抄不到，都在盯着上几轮的跌幅在刻舟，21-22年跌了76%，18-19年跌了84%，14-15年跌了87%，都觉得这轮好歹跌个70%，去4万吧。

但这轮有三个变量跟前几轮不太一样：
1.",0,,https://x.com/Michael_Liu93/status/2074042083380269516
1973216059001028651,2025-10-01 02:39:03,⭐ JEV精选,296,36,29,46332,"说一个做新币的小tip，新币开盘先等半个小时到一个小时再入场博弈，没这么着急，用这一个小时去仔细观察。

观察什么呢？

比如项目方有没有在把alpha空投的筹码收回来？还是池子都快砸穿了？

还在alpha暂时没上现货的时候项目方在干嘛？有加区间池子收筹吗？",0,,https://x.com/Michael_Liu93/status/1973216059001028651
2009141715509326019,2026-01-08 05:54:47,⭐ JEV精选,221,18,69,71314,"现在bsc的meme上了二级起不来是因为博弈太透明且共识了，你在每个阶段赌的是什么预期，对手盘是谁一清二楚。

1. 上了合约买入埋伏现货，埋伏的是新闻交易和现货冲进来的资金

2. 上了现货新闻交易的狙进去，埋伏的是上了现货手动fomo追的

3. 现货开盘之后之前埋伏的统一浇给现货fomo接盘的韭菜

4.",0,,https://x.com/Michael_Liu93/status/2009141715509326019
1932000452406567068,2025-06-09 09:02:57,⭐ JEV精选,213,19,59,66308,"一开始我也很讨厌刷到小水文，后来我发现kaito、cookie和营销号小水文这种“mindshare”结合着价格走势可以当挺精准的反向指标看。

通常项目方密集打广告就三个时点，1. 发币之前，刷声量做给交易所看，希望得到交易所垂涎、2. 发币的时候，吸引第一波买盘接砸盘、3.",0,,https://x.com/Michael_Liu93/status/1932000452406567068
2079520202233131172,2026-07-21 10:53:46,⭐ JEV精选,207,13,58,55265,发这篇的时候满市场都是踩crypto捧ai的声音，btc 59000到今天已经反弹了10%+，隔壁的存储普遍跌了30-40%。如果当时你fomo了从crypto全切去追了存储，大概率现在套牢割不下手，割了也不敢回来追crypto，更可能的是在接下来的半年一直高位补仓AI股等反弹而错过了crypto每轮周期最好的建仓时间。,0,,https://x.com/Michael_Liu93/status/2079520202233131172
1913532835484602695,2025-04-19 09:59:14,⭐ JEV精选,204,31,32,72118,"我刚开始交易meme买的是Troll，这个币教我的第一课就是永远不要看一个meme币已经跌了%多少而去抄底，注意力和流动性达到顶峰后，左侧抄底meme必死。

因为这是个只博弈“注意力和流动性”的市场，而“注意力和流动性”这俩东西是不可能留的住的，“只玩新的 不玩旧的”就是这个市场的共识。",0,,https://x.com/Michael_Liu93/status/1913532835484602695
1984504428960071750,2025-11-01 06:15:00,⭐ JEV精选,137,11,49,31518,"“所有可被预期的，都会在预期落地或落空后回落”，而如果驱动一个meme币上涨的唯一预期是上币安，那上币安浇给就不奇怪了。

想想那些没有走上所就浇给剧本的meme币，ACT、Neiro、Useless、Fartcoin，上所都不是被预期的或者都并不是驱动价格上涨的最大因素。",0,,https://x.com/Michael_Liu93/status/1984504428960071750
2004806652701409689,2025-12-27 06:48:48,⭐ JEV精选,136,3,82,101115,"我也是没想明白现在买OKB的逻辑，说几种情况。

如果OKX最终能美股上市，为什么不买流动性更充足有更多机构资金冲的美股标的？那里肯定也是OKX未来业务和资本运作的重心。

如果OKX不能美股上市，需要退而求其次专搞OKB（情况类似很多defi标的，比如Uni），是否还有买的必要是个问题。",0,,https://x.com/Michael_Liu93/status/2004806652701409689
1943313094345920887,2025-07-10 14:15:21,⭐ JEV精选,108,12,22,28269,今天二级的小市值币都在爆拉，但只有少数是庄组织的集中爆空，剩下的都是被资金炒起来的情绪盘，庄组织的爆空多单可以多拿拿，其他的，尤其是OI极低也没啥对手盘的，基本是散户情绪抬起来的，这种一波流底部筹码就会浇给，谨慎接多。,0,,https://x.com/Michael_Liu93/status/1943313094345920887
2048710724361609370,2026-04-27 10:27:54,⭐ JEV精选,105,8,28,21397,"不管是美股还是港股，成长股变价值股的过程中杀估值都杀的特别狠，如果你在这个转变过程中因为“还挺有性价比的”抄底，那你大概率会抄到半山腰并需要等待很久的时间解套。

如果你不是纯粹的价值投资者，就少关注已实现利润，多关注毛利率（决定了生意的好坏），多关注收入增长（增长快=一白遮百丑）",0,,https://x.com/Michael_Liu93/status/2048710724361609370
1884670461843562809,2025-01-29 18:30:28,⭐ JEV精选,81,4,15,130345,不是什么细分赛道或模式都可以做launchpad的。pump fun已经做到了1. 合约标准化和 2. 聚合流动性与用户这两件事，bonding curve和开盘的模式也足够灵活，明显是目前市场最能接受的。如果你是一个项目方在考虑做一个新的launchpad，仅靠拉一波拉出些短期热度去吸引一些项目方和流动性过来，去跟pump,0,,https://x.com/Michael_Liu93/status/1884670461843562809
1972613063921877361,2025-09-29 10:42:58,⭐ JEV精选,79,2,25,59404,"聊聊今晚的两个盘子Anoma和Falcon

- Anoma感觉空或多都没那么合适，高控筹，反撸了测试网用户，后手可能还有Coinbase和upbit，但15亿的开盘估值，开多也没什么upside，项目方想浇想拉都行。

- Falcon先上Alpha再给空投，先链上消化买盘后再上现货，时间表卡的还行，到时候看开盘估值可能上一波。",0,,https://x.com/Michael_Liu93/status/1972613063921877361
2087788763695198302,2026-08-13 06:30:05,⭐ JEV精选,71,4,42,23683,我觉得这个问题问的挺关键的：为什么最后都是看AI算力的需求，但存储股被当作周期股定价，forward p/e只有个位数，而AI产业链其他公司被当成成长股定价？,0,,https://x.com/Michael_Liu93/status/2087788763695198302
2013601855272820973,2026-01-20 13:17:47,⭐ JEV精选,30,2,3,5048,"tldr：
筛标的：基本面越凉、钱越多的项目越容易搞花活
信号：很长的横盘收稠期、刷交易量、oi增加、布订单薄变的很稀薄、短时间的快砸收针（诱空和震掉短线多头）",0,,https://x.com/Michael_Liu93/status/2013601855272820973
2004799630681473422,2025-12-27 06:20:53,⭐ JEV精选,22,0,3,6328,@fantxu 熊市赌山寨多单盈亏比很一般，而且很多山寨不一定是收筹拉盘拉起来的，可能只是上下订单薄都太稀薄，平空平上去了,0,,https://x.com/Michael_Liu93/status/2004799630681473422
1990131307477979242,2025-11-16 18:54:13,⭐ JEV精选,15,0,1,8317,@jiating1111 我觉得恐慌指数去刻舟求剑参考度不大，那个因子很多都是非常主观的，比如survey和社交媒体，占了30%的比重。上轮再怎么跌，大家总体还是乐观的，这轮大家就没乐观过。,0,,https://x.com/Michael_Liu93/status/1990131307477979242
1905341829190750663,2025-03-27 19:31:06,⭐ JEV精选,9,1,3,3092,@thecryptoskanda 个人觉得为了吸引中腰部dev，不需要这么吸引，bsc流动性足够强自然会吸引他们进来，而吸引散户流动性的方式是一个接一个的打造mubarak和tst这种造富故事。但现在cex这么上bsc现货，40m如果都成硬顶了，就会大大压低链上的“预期”空间，这样链上会很p，p几天流动性都跑了。下次散户看到某币20m了在做投票,0,,https://x.com/Michael_Liu93/status/1905341829190750663
1836379799486595503,2024-09-18 12:20:37,⭐ JEV精选,8,0,2,1939,@octopusycc 山寨币那波暴跌是在周末完全没有流动性的时候出现的，美股vix超过60在过去40年里一共就出现过三次，一次是2008年，一次是2020年，你那天如果继续看开盘大暴跌本质上是在预期出现比08金融危机、新冠病毒更大的雷。如果你现在回看还是这么觉得这么预期没问题，那也没问题。我听了你的space以后立刻写了一,0,,https://x.com/Michael_Liu93/status/1836379799486595503
2092462119975616761,2026-08-26 04:00:20,⭐ JEV精选,0,53,0,1143,"山寨主升浪，一般是在牛市确认后（比如明年中甚至明年底）。

牛初，就是几个共识大币跟着 b/e 动，拿着大币和信念标的，有交易能力的可以玩玩妖币和波段。

以及，关注链上是不是会出现趋势级别机会。

什么是趋势级别？

就是哪怕 bn 出于限制竞争对手，不愿意上，也不得不上的链上原生项目。

显然 meme 不属于这个类别，不用幻想大所会一起上哪个 meme 。",0,,https://x.com/Michael_Liu93/status/2092462119975616761
2090718493184561566,2026-08-21 08:31:47,⭐ JEV精选,406,39,145,307005,"做空的和踏空的现在怎么办？

可以参考一下前两轮的启动针后发生了什么。

19年那轮底部没给任何回调跑路的机会，拉了平台横了一会儿，一路绝尘拉了4倍

23年的上轮底部启动针后拉了一个多月，然后回调了20%给了空军跑路多军上车的机会，但是马上就拉回去新高了。 https://t.co/pUfPcWjLF7",2,images/2090718493184561566_0.jpg;images/2090718493184561566_1.jpg,https://x.com/Michael_Liu93/status/2090718493184561566
1988934308208472499,2025-11-13 11:37:46,⭐ JEV精选,366,60,56,246564,"今天被这篇刷屏了
其实，上轮牛顶的时候也是这样的，BTC从69000跌到45000了，美股那边都还很稳，然后美股撑不住开始下跌，送BTC去了16000
背后的部分解释在引用的推文里 https://t.co/IFNpjrm6XD",2,images/1988934308208472499_0.png;images/1988934308208472499_1.png,https://x.com/Michael_Liu93/status/1988934308208472499
1899404992982995115,2025-03-11 10:20:14,⭐ JEV精选,327,55,114,266794,"简单说一下我现阶段对后市仍然偏看空的逻辑链吧。
1. 首先咱们得有个共识：“币圈资产是跟着美股走的，所有币圈资产能涨的前提一定是：美股能重新站稳脚跟，并开启上攻”

2. 美股在现阶段”能站稳将跟，并开启上攻”的前提有且只有一个：“开启放水”（别提AI革命和Trump利好了，早都博弈完了）

3. https://t.co/4Ck0QzbXgC",1,images/1899404992982995115_0.jpg,https://x.com/Michael_Liu93/status/1899404992982995115
2012381189714440284,2026-01-17 04:27:18,⭐ JEV精选,102,7,82,44007,bsc的零零散散的买了一些，主要是人生k线和踏马，踏马是最被预期的，反而我觉得不一定会第一个上。如果你是币安上币组，你需要用一个合约打开市值空间，点燃市场把资金从sol那边抢过来，你是会上最被预期的还是相对不被预期但声量大的？越被预期埋伏的人越多，上了浇给的越快，如果上了合约直接浇了情 https://t.co/9YuiBzw4hv,1,images/2012381189714440284_0.jpg,https://x.com/Michael_Liu93/status/2012381189714440284
2076499593471369271,2026-07-13 02:50:57,⭐ JEV精选,71,1,41,44449,韩股和美股海力士这费率太夸张了，这么多人赌溢价缩小吗，看台积电的历史数据，有溢价是正常的啊，万一溢价缩小花个一个月，这费率都能把本金吃腰斩了。,2,images/2076499593471369271_0.jpg;images/2076499593471369271_1.jpg,https://x.com/Michael_Liu93/status/2076499593471369271
1854044322699919692,2024-11-06 06:13:07,⭐ JEV精选,46,1,10,13823,这几个小时记得去把赌trump的交易止盈掉，好的止盈点可能是现在到三四个小时后宾州的票统计完成前后。市场现在完全price in trump上台，晚上如果有争议，容易回落。尤其是大家可以看一下obama的置顶，这已经给后面要recount反击打好预防针了，我现在正在看bloomberg https://t.co/91PrKk8MHU,1,images/1854044322699919692_0.jpg,https://x.com/Michael_Liu93/status/1854044322699919692
1908247853052682269,2025-04-04 19:58:36,⭐ JEV精选,366,40,55,216888,"为什么今天美股大跌而加密货币不跌？

因为，贸易战主要影响的是美股，不是加密货币（arguably对加密货币反而是好事）

但，之后一周通常加密货币会补跌，因为当一些股票跌到了更合适的位置，投资人会选择将crypto的仓位换到美股去",0,,https://x.com/Michael_Liu93/status/1908247853052682269
2086722881900224627,2026-08-10 07:54:39,⭐ JEV精选,352,58,129,75039,在Crypto和美股之间做交易确实需要思维的切换，币圈可能要花90%的精力去思考博弈视角，10%去想合力视角（只有短期合力没有长期合力），而美股则是90%去思考合力视角，10%在博弈视角。这中间的差异主要在于Crypto几乎都是短线资金，因缺乏基本面或本身基本面极度依赖流动性，所以主要是新闻和博弈驱动，,0,,https://x.com/Michael_Liu93/status/2086722881900224627
2090425189981147464,2026-08-20 13:06:18,⭐ JEV精选,324,50,89,41294,"开单之前我最常问自己的问题：这是不是一个非共识交易？如果是，那是非共识的标的？还是非共识的价格？我自己为例，过去一年亏钱的交易无一例外全是fomo了充分共识的标的在充分共识的价格。

举几个极强共识但很多人亏钱的例子：
-",0,,https://x.com/Michael_Liu93/status/2090425189981147464
2013462856491246021,2026-01-20 04:05:27,⭐ JEV精选,191,8,137,63287,现在bsc战壕尴尬的是，大家都太聪明了，上了alpha还愿意赌perp的人太少，导致alpha上完大家都在抢跑，所以上了alpha反倒成了利空会浇给，然后上币组看浇都浇了，总不能alpha上选个三五百万市值的币给perp吧，然后情绪就越来越差，大家越来越不愿意赌alpha的币能上perp，上alpha就变得越来越利空。,0,,https://x.com/Michael_Liu93/status/2013462856491246021
1953055324027666650,2025-08-06 11:27:29,⭐ JEV精选,101,12,23,34288,哦对了，评估新币该多还是该空还有个很重要的标准，现在upbit买盘流动性最大，基本也是上了bn后的最后一站。所以upbit能上的话，项目方可能会在上bn之后先拉或者至少拖住盘面，等上了upbit再浇。,0,,https://x.com/Michael_Liu93/status/1953055324027666650
2066078398183829552,2026-06-14 08:40:50,⭐ JEV精选,84,8,69,59537,没碰$H这个币，不过建议币安应该直接下架$H然后风控做市账号。坚守自盗的项目方，链上现货砸归零后，合约吸引到空头对手方又割一道。这种割法要是让庄安全落地了，是不是以后项目方和做市商都可以这么玩了？筹码控不住就直接搞个黑客事件，把现货砸归零，然后现货和合约切割完，又是一个新盘子。,0,,https://x.com/Michael_Liu93/status/2066078398183829552
2069116453295685799,2026-06-22 17:52:59,⭐ JEV精选,79,3,1,15912,美股的资金比币圈的敏锐多了，如果有不及预期，不会等到业绩落地再跌的。（参考去年MSTR和BTC的价格顶，美股的资金早跑了，币圈的晚了三四个月）,0,,https://x.com/Michael_Liu93/status/2069116453295685799
1850909385159328055,2024-10-28 14:36:00,⭐ JEV精选,52,6,7,35962,以下不是推广，真心推荐一下朋友：昨天正好跟群里小伙伴@saopisen在聊sol上的交易策略，因为sol又快波动又大，而且交易meme币的玩家普遍比较情绪化，在交易技能上的确不够二级的专业，所以很适合有一些二级交易经验的进来做波段策略，尤其是在2-10M范围的盘子，一个支撑位的反弹就是1-2倍，而且支撑和,0,,https://x.com/Michael_Liu93/status/1850909385159328055
1997900447022215558,2025-12-08 05:26:00,⭐ JEV精选,32,0,5,16771,其实这个盘子是个特别适合爆空的标的。交易所没筹码、市场经过XPL后都预期很差、一大堆冲TVL的大户要长期解锁，投资人很散且都开盘10x的盈利，这些套利的都可以变成做空的燃料。就看团队要不要玩了，我不觉得这个团队是不会玩的。,0,,https://x.com/Michael_Liu93/status/1997900447022215558
2071906508816916702,2026-06-30 10:39:40,⭐ JEV精选,28,0,3,6328,@PhyrexNi 银行稳定币的问题是，如果本身就在自身体系里流转，就没有做成稳定币的必要，成熟的结算、支付体系、机构客户，为什么要把客户的钱换成稳定币？有点脱裤子放屁的感觉。如果要出去流转，自己做的稳定币又很难脱离自身的体系。,0,,https://x.com/Michael_Liu93/status/2071906508816916702
1874422712510353501,2025-01-01 11:49:34,⭐ JEV精选,11,0,2,4720,@timotimoqi 这轮所有新的VC币都挺难的，流动性不在这，vc投资人们还得解锁，做市商开盘市值还高,0,,https://x.com/Michael_Liu93/status/1874422712510353501
2025975806762332666,2026-02-23 16:47:27,⭐ JEV精选,5,0,1,1362,@chinakkxl 22年那会儿币安的BTC/USDT是免费的，很多人会刷交易量拉VIP等级，所以失真没用那个数。ethusd index这个数是tradingview那边综合usd pair算出来的，看usdt更直观。,0,,https://x.com/Michael_Liu93/status/2025975806762332666
2083124885698818545,2026-07-31 09:37:29,⭐ JEV精选,4,0,1,591,@kngzhjngji21338 社长买股票（利好），韩国政府不让做空的救市方法都出来了（利好），fomc落地不加息（利好），财报也全都出来了，capex不减反增（利好）。如果有这些利好还是砸到850，那么850赌反转的逻辑又是什么？是否有昨天赌反转的利好逻辑这么硬？,0,,https://x.com/Michael_Liu93/status/2083124885698818545
1831071809736982955,2024-09-03 20:48:33,⭐ JEV精选,2,0,1,948,@egember3 如果只是一瞬间拉，那基本就是为了逢高出货拉的，如果是真拉，至少会给你一两天的反应时间，而且通常是大盘也在往上走的时候。玩meme基本没法左侧交易，套死。,0,,https://x.com/Michael_Liu93/status/1831071809736982955
2093215147406102872,2026-08-28 05:52:35,⭐ JEV精选,557,83,111,203308,其实每轮周期的btc底都挺像的，底部旱地拔葱拉根20-30%的针，然后横盘1-3个月洗筹，就算抄到绝对底部的，如果没点耐心，也基本就在第一根20%涨幅之后横盘的那几个月就把仓位出掉了，之后就是一路向上。 https://t.co/qwCehvDccn,3,images/2093215147406102872_0.png;images/2093215147406102872_1.png;images/2093215147406102872_2.png,https://x.com/Michael_Liu93/status/2093215147406102872
1898450154447151341,2025-03-08 19:06:02,⭐ JEV精选,429,91,43,77088,"刚好在盯盘，看到Kaito线，分享个做合约超短线的小妙招。比如可以去coinglass看1小时前的kaito合约爆仓热力图，在$1.75-$1.8附近有1m左右的币安空单会被爆仓，所以做市商基本都会去戳爆集中爆仓区再反转。
而三天前上upbit后的币安空单有4m左右也是在$2被爆的，爆完就反转。 https://t.co/hlbZHaGUve",2,images/1898450154447151341_0.jpg;images/1898450154447151341_1.jpg,https://x.com/Michael_Liu93/status/1898450154447151341
1931397396354994383,2025-06-07 17:06:37,⭐ JEV精选,211,20,24,54192,最近WCT、Anime、Mask这种upbit现货+binance合约或现货的爆拉爆砸币上轮周期其实挺多的，比如Loom、Hifi、YGG、Arpa、Lina，基本每个月都有2个。庄利用的就是熊市注意力集中，没见过妖盘的韭菜们大家也比较爱做空，看当天涨的比较多了就空进去，庄靠韩元所upbit和bithumb拉现货去爆空军，然后收网的时 https://t.co/gSl7hcBiqt,1,images/1931397396354994383_0.png,https://x.com/Michael_Liu93/status/1931397396354994383
2099412162523312486,2026-09-14 08:17:19,⭐ JEV精选,175,14,54,51922,"你们恐惧我贪婪

哪次上币安的大金狗没fud？上了alpha哪次没有洗盘？

marscoin经历过烧错币，牛来经历过电影院下架

bncb出来有改变任何东西吗？可以看一下4stock的产品介绍，本来就是pre-bstock的产品，“pre”就是后面会被bstock上。现在bnc上了bstock，可覆盖的人更多了，流动性池子也变大了，也能1:1兑换bstock了，飞轮可以正常转起来了，这不是好事吗？

4stock仍然是已经确定跑出来的bnc meme的龙头，你看今天p了一下午了，有跑出来别的吗？

bnc仍然是有将近五折的币安自己的bnb dat公司，一个2亿的美股小盘子你觉得币安会搞不起来？",2,images/2099412162523312486_0.jpg;images/2099412162523312486_1.jpg,https://x.com/Michael_Liu93/status/2099412162523312486
2096139256351891773,2026-09-05 07:31:57,⭐ JEV精选,165,12,96,60842,不太建议空marscoin，上了现货这种大利好落地没砸反拉太反常了。marscoin上币周期拖了很久，中间cz喊了币有洗了一波盘，烧错了一次marscoin洗了一波盘，然后又先上了牛来洗了一波盘，这几个事件叠加在一起把散户筹码洗的已经很干净了，又直接连续合约+现货，能看出来是币安反击robinhood主推的股票meme https://t.co/pbZSz89fXg,1,images/2096139256351891773_0.jpg,https://x.com/Michael_Liu93/status/2096139256351891773
1892918997450170567,2025-02-21 12:47:12,⭐ JEV精选,139,19,55,65769,"AI行情现在多凉，直接看数据吧。Virtual在11月的峰值日新发布agent数接近1500个，最近日发布数已经跌到4个了，不足之前的0.5%。

不过我仍然看好AI还会有第二波，因为最近见到了：
1. https://t.co/xQpMGtjSFb",1,images/1892918997450170567_0.jpg,https://x.com/Michael_Liu93/status/1892918997450170567
2091411866769912061,2026-08-23 06:27:00,⭐ JEV精选,124,5,101,24437,短期关注的几个买盘的支撑位，破了才有画门的可能，不破之前仍然看反转。所以你要是赌画门想做空，不如等破了追空，这个位置做空，很容易被震荡打损的。,2,images/2091411866769912061_0.png;images/2091411866769912061_1.png,https://x.com/Michael_Liu93/status/2091411866769912061
2094666706627301755,2026-09-01 06:00:34,⭐ JEV精选,251,13,83,180866,牛来这个币大概率结束了。BSC的问题不是单一meme的问题，是现在playbook太清晰了，上了合约必浇，至于牛来上现货，我觉得可能性很低，币安其实给牛来上合约在我看来已经算“犯错”了，牛来全是fomo的资金冲起来的，这波上币之后大家都在提币去fomo，流动性全都导去Fomo了，然后到了fomo又全都分流去冲rob,0,,https://x.com/Michael_Liu93/status/2094666706627301755
1989478033921905102,2025-11-14 23:38:20,⭐ JEV精选,246,14,85,54222,"建议对ZEC上头想梭哈的，还是去多洗两把脸清醒下
这币每轮周期Grayscale都拉一次盘
每次也都讲一样的故事，Privacy Bitcoin
每次也都套同一批信了BTC需要privacy人
但你想想洗钱的，哪个会用Zcash洗？
你要真信privacy和洗钱需求会驱动代币上涨，那你为什么不买Tornado Cash和Monero？",0,,https://x.com/Michael_Liu93/status/1989478033921905102
2089075345693839374,2026-08-16 19:42:30,⭐ JEV精选,180,26,24,63412,"尝试做个预测（想法有改变会update），我觉得q4美股不会特别好，尤其是科技板块，主要是两个不确定性。

一个是加息的不确定性，今年市场仍然price in至少一次加息，上次没加，那么下次加息的概率就大了很多。其实落地还好，就怕铁靴一直不落地。",0,,https://x.com/Michael_Liu93/status/2089075345693839374
2070410621783568578,2026-06-26 07:35:33,⭐ JEV精选,131,10,21,53565,"MSTR跟BSTR做了一笔otc交易，卖了25000个btc，给mstr增加了15亿的现金。按目前现金池来算的话，mstr未来有两年利息的runway，如果是真的，感觉能让mstr缓一大口气了。

盯一下strc吧，如果短期strc的价格不再跌了，或者拉回锚了，这个位置可能就是个阶段底了。",0,,https://x.com/Michael_Liu93/status/2070410621783568578
2017215840903729256,2026-01-30 12:38:29,⭐ JEV精选,119,4,23,31580,"今天回想了下，过去所有基于“内幕消息”“潜在利好”开的单，没有一笔是赚的，全部是亏的，这些信息大部分是直接从项目方或交易所相关的朋友获得的。

反而是那些有点内幕但不多，打听打听就能获得的信息最有价值，比如“控筹如何、有没有主动mm、什么时候发空投、上轮估值、核心团队懂不懂crypto",0,,https://x.com/Michael_Liu93/status/2017215840903729256
2087142804694958429,2026-08-11 11:43:16,⭐ JEV精选,99,3,83,55470,还是认为mstr是这轮抄底crypto beta最差的币股选择，如果你已经买了或想买mstr，想一个关键问题：一个借高息贷炒币、高买低卖、定投btc两轮周期了还亏钱的公司，凭什么该享有btc nav的溢价而不是折扣？,0,,https://x.com/Michael_Liu93/status/2087142804694958429
1914235494176833629,2025-04-21 08:31:21,⭐ JEV精选,90,11,6,20490,解释下为啥会有末日战车这个概念。因为市场流动性是抱团的，先冲最优质的资产，但当“优质资产”到了阻力位，市场无法合力继续推高后，资金会分流进弱的资产，去赌一波补涨，通常资金分流就是下跌前的最后一环。之前etc是末日战车，因为etc就是最没价值最弱的资产，而现在eth的位置跟etc没啥区别了。,0,,https://x.com/Michael_Liu93/status/1914235494176833629
2098413426335003095,2026-09-11 14:08:42,⭐ JEV精选,74,8,77,65785,其实如果4stock能被推动起来，光是这一个meme币的税带来的bnc买盘就快够把bnc拉回锚了，当时giggle我记得捐了1200万美金，到今天应该1500-2000万了。而这些通过4stock买来的bnc几乎都不会被动、反过来还会让持币人去买bnc，比如我自己就是因为发现了4stock这个机会而发现了bnc。,0,,https://x.com/Michael_Liu93/status/2098413426335003095
2028378528002273721,2026-03-02 07:55:01,⭐ JEV精选,68,4,17,21452,"我的答案，选择的优先级是：能留存下来&gt;流动性&gt;保值，基于这个原则：
- 美国的房产必须处置掉，打起来中国人在美房产大概率会被没收，中国核心城市无居住需求也处置掉（虽战时核心地产会抗通胀，但如是毁灭性战争房产都没意义）
-",0,,https://x.com/Michael_Liu93/status/2028378528002273721
2074043838872879443,2026-07-06 08:12:39,⭐ JEV精选,23,0,0,4928,@long68888 假设你是对的，6w到4w持续dca，最后成本价在5w左右，底部企稳之后第一根启动针就回本了，假设6w是底，启动到8w了，等最低点的人就永远不可能再上这趟车了。,0,,https://x.com/Michael_Liu93/status/2074043838872879443
1851348999841976457,2024-10-29 19:42:52,⭐ JEV精选,6,0,2,1668,@Float9933 @0xmagnolia upbit庄，总归得拉，但是我感觉mtl上散户多头有点多，其实去年mtl明显有试盘，但是拉到一半就停了，这种币熊市的时候靠燃烧空头去拉合约比较适合，但明显当时拉起来的时候没人去空。,0,,https://x.com/Michael_Liu93/status/1851348999841976457
1923793610505703894,2025-05-17 17:31:53,⭐ JEV精选,5,0,2,1552,@crypto_biubiu 那干脆就分仓分个5份，每份爆仓即止损，爆了就不许再碰这个标的了,0,,https://x.com/Michael_Liu93/status/1923793610505703894
1848205736905703779,2024-10-21 03:32:40,⭐ JEV精选,5,0,0,1153,@0xEdwin999 嗯嗯，goat这种我更多会把它归类到突发热点资金抱团盘吧，不是典型的单一庄盘，榜一在拉升过程中也出货到1%左右了。,0,,https://x.com/Michael_Liu93/status/1848205736905703779
1534910122371469312,2022-06-09 14:47:45,⭐ JEV精选,2,0,0,0,@CryptosLaowai 我觉得这波不止3.5w，3.5w刚碰到下行pattern的上沿，这个地方没突破大部分人还是不会进去的，我看到3.8w-4w左右,0,,https://x.com/Michael_Liu93/status/1534910122371469312
1967138444775510096,2025-09-14 08:08:47,⭐ JEV精选,274,37,72,108918,"WLFI也要开启收入回购了，聊聊这个回购计划对于WLFI币价意味着什么，会不会像Pump和Hype一样拉飞币价？

首先咱们得估算一下WLFI能有多少收入，最好的对标对象就是Circle，完全一样的稳定币业务，美股上市，收入和储备数据也全透明。

Circle过去两个季度的收入数据如下：
2025 Q1 5.79亿美元
2025 Q2 https://t.co/bPwxwEoniM",4,images/1967138444775510096_0.png;images/1967138444775510096_1.png;images/1967138444775510096_2.jpg;images/1967138444775510096_3.jpg,https://x.com/Michael_Liu93/status/1967138444775510096
2001158038468878536,2025-12-17 05:10:30,⭐ JEV精选,181,9,68,74407,"虽然我大多数时候也是E卫兵，但这轮ETH上涨的逻辑已经彻底结束了，这波上涨完全由DAT驱动，而回头看9月份Eth DAT削平溢价开始变折扣的时候就是最好的卖点，我的主流币也都在降息前后跑完了。

这个时候说抄底Eth，就像一个meme币车头们都套牢且没钱补仓了，还希望能喊韭菜们买起来一样，很难自救了。 https://t.co/6Ue0L9UmlP",1,images/2001158038468878536_0.jpg,https://x.com/Michael_Liu93/status/2001158038468878536
1936266650443276327,2025-06-21 03:35:18,⭐ JEV精选,137,14,25,44978,大家现在已经习惯了妖币一直涨最后一根针插到底的操盘方式，最近新的庄家操盘手法是扎最后一根针之前，疯狂的做下插针，然后拉回去损耗追空的空头力量，同时吸引买盘入场接最后一根针，比如前段时间收网的Anime，收网前疯狂插针，还有这两天的BMT，也开始插了。碰到这种，如果你有多单就该找机会平了， https://t.co/TG6O7NrAct,2,images/1936266650443276327_0.png;images/1936266650443276327_1.png,https://x.com/Michael_Liu93/status/1936266650443276327
